user_id,age,gender,signup_date,last_login,country,purchase_amount,items_purchased,payment_method,is_returned,rating
U16148,26,Female,,,india,4517.445308231904,-1,Credit Card,yes,5
U21009,41,M,29/10/2019,N/A,U.S.A,8843.72117070595,9,NetBanking,,1
U21691,88,female,09-07-2019,,U.K.,6541.0096709653835,-1,Credit Card,,1
U17809,86,,29/10/2019,2021-08-02 00:00:00,United States,4012.645179947595,9,,No,1
U18688,65,female,not available,,UK,2880.108775615905,14,COD,,4
U00653,71,Other,09-07-2019,,U.K.,4684.229598385957,7,UPI,N,5
U25735,67,Female,09-07-2019,N/A,,5086.316040707836,3,,Yes,3
U08129,67,male,2020-07-19,2021-08-02 00:00:00,U.S.A,7389.230038057572,8,creditcard,no,5
U26418,12,F,,,germany,6609.812392564804,11,COD,N,five
U23118,89,female,29/10/2019,N/A,UK,6986.372921569529,3,COD,N,2
U00443,10,,29/10/2019,N/A,India,7069.316658417899,1,,Yes,6
U27041,76,,29/10/2019,N/A,,3275.3332537088136,12,,No,3
U23843,29,Male,not available,2021-08-02 00:00:00,germany,1140.8450192823261,11,,no,five
U21053,71,,not available,N/A,,1827.927607054099,5,,,3
U05106,65,M,2020-07-19,N/A,Germany,4184.397043457887,1,creditcard,,2
U04436,62,male,29/10/2019,,,3063.9413473918557,8,,no,3
U19241,74,Female,09-07-2019,,USA,3900.1439119020843,0,,No,3
U09472,65,,,N/A,,3857.9035184974446,1,,,1
U03039,87,female,not available,N/A,U.K.,3832.950330651146,2,UPI,N,6
U28371,54,Other,09-07-2019,N/A,UK,5602.398211528248,9,,No,2
U28213,88,,2020-07-19,2021-08-02 00:00:00,India,631.2204934496585,6,Debit Card,,4
U28334,27,M,29/10/2019,2021-08-02 00:00:00,Germany,7573.562103760671,13,COD,no,
U08291,57,Other,2020-07-19,,U.K.,4027.4022445635055,1,UPI,,0
U10278,47,Other,09-07-2019,,United States,5346.854023432122,9,COD,,3
U16285,31,,2020-07-19,,Germany,-2439.8368985115585,,Debit Card,Yes,2
U26886,89,M,not available,N/A,india,3508.7228087345884,0,UPI,Y,five
U28821,84,F,09-07-2019,N/A,U.S.A,6409.214681232827,6,,No,4
U13944,80,Other,09-07-2019,,United States,4559.360853016578,2,UPI,Yes,6
U02737,82,,,2021-08-02 00:00:00,germany,5732.783505661183,12,Debit Card,No,6
U23340,10,Female,,,USA,5334.822095565703,9,UPI,yes,2
U21623,51,Female,not available,,USA,6913.467934770417,11,UPI,,five
U01607,81,female,not available,,,5299.812405452546,3,,No,3
U02953,84,female,not available,N/A,U.S.A,6375.177935823008,14,Debit Card,no,6
U12173,78,Male,2020-07-19,2021-08-02 00:00:00,,8396.00320548299,2,upi,No,4
U05933,38,,,N/A,U.K.,5348.975568004531,4,Debit Card,No,2
U11386,15,,09-07-2019,,India,4728.585246886967,6,UPI,N,3
U28915,65,,29/10/2019,,india,4190.753637620016,13,UPI,No,5
U15221,21,M,29/10/2019,,,2982.9936126504026,8,,yes,
U04682,48,F,2020-07-19,N/A,U.S.A,5523.815355644481,5,,Yes,5
U14853,80,,29/10/2019,2021-08-02 00:00:00,germany,3432.7480425435137,11,creditcard,No,3
U11284,21,Female,2020-07-19,N/A,germany,4002.225946425944,,creditcard,,5
U22717,42,,not available,,India,5563.322370246357,5,NetBanking,yes,4
U23776,,F,,2021-08-02 00:00:00,UK,5982.68501522093,9,COD,no,6
U11154,62,Female,not available,2021-08-02 00:00:00,germany,4450.958698430872,3,,Yes,0
U27238,28,F,2020-07-19,,USA,4143.396962495388,14,upi,yes,
U09047,67,F,09-07-2019,2021-08-02 00:00:00,U.K.,5822.46429052919,ten,COD,N,0
U22993,200,Female,09-07-2019,,USA,5498.77117241734,ten,creditcard,N,6
U10338,,female,not available,2021-08-02 00:00:00,Germany,3585.1238658442217,4,UPI,yes,five
U14323,52,Male,29/10/2019,,UK,5054.645457455578,0,UPI,Y,6
U04925,82,,09-07-2019,,India,11227.987413767787,8,,Y,2
U25962,54,Other,2020-07-19,2021-08-02 00:00:00,germany,5764.7111150760265,11,upi,no,1
U23634,28,female,29/10/2019,,,10898.351236210136,4,Debit Card,,1
U26292,46,female,2020-07-19,,germany,4800.899625688744,2,COD,Yes,4
U05783,20,F,not available,2021-08-02 00:00:00,UK,7074.571304486218,,UPI,,6
U12343,65,,29/10/2019,,U.K.,6284.3884990928855,ten,upi,N,6
U09917,34,M,09-07-2019,N/A,India,5693.8189234623005,6,NetBanking,no,4
U10145,78,,09-07-2019,,U.S.A,5055.681671827528,,COD,,0
U29717,54,M,,2021-08-02 00:00:00,UK,1276.4184103774892,9,UPI,,2
U06723,71,female,not available,,UK,4810.68350188415,9,UPI,No,3
U16568,23,female,29/10/2019,,,2816.3461653268523,,creditcard,Y,1
U16905,86,male,,,,4403.714706073667,,upi,Y,five
U26887,43,Male,2020-07-19,,india,2296.435388039822,10,Debit Card,,1
U17632,?,M,not available,,germany,4985.111298457521,1,UPI,Y,2
U26234,69,Female,09-07-2019,,UK,6109.407101080972,3,UPI,Y,five
U13349,73,Other,2020-07-19,N/A,Germany,7871.873868870633,7,,,five
U01002,79,Other,2020-07-19,N/A,,6067.241008597218,11,,yes,2
U06266,60,,2020-07-19,,U.S.A,8173.396135679888,-1,upi,yes,five
U27803,51,Female,2020-07-19,,India,7340.370588279173,12,Debit Card,Yes,0
U22828,30,M,not available,,UK,5427.206159170333,6,creditcard,yes,5
U11330,14,M,,N/A,United States,4580.467303980982,8,Credit Card,No,2
U26504,75,Male,not available,2021-08-02 00:00:00,germany,7265.944594085693,1,,,4
U14980,79,F,09-07-2019,,Germany,5577.719085813603,10,Debit Card,,0
U07017,70,Female,29/10/2019,N/A,United States,3597.4594285067133,5,COD,No,4
U08585,17,female,09-07-2019,2021-08-02 00:00:00,USA,7413.713285453821,4,UPI,,five
U16011,75,male,29/10/2019,N/A,India,7480.821987654752,5,Debit Card,,6
U18001,71,,09-07-2019,2021-08-02 00:00:00,UK,5878.192730942864,5,Credit Card,No,
U28217,29,M,,N/A,U.S.A,4321.6071904350665,ten,NetBanking,Yes,4
U17044,13,Other,09-07-2019,2021-08-02 00:00:00,India,8427.797565675153,2,,N,4
U05524,24,,29/10/2019,2021-08-02 00:00:00,india,6199.669336069732,-1,COD,No,4
U24000,65,,not available,,germany,6252.687912659343,14,Debit Card,Yes,five
U05250,29,,29/10/2019,,,6594.545645276056,13,COD,no,4
U28740,33,M,,N/A,Germany,5774.257756757393,8,,,five
U07512,18,female,29/10/2019,,USA,4001.637632157627,-1,creditcard,no,1
U23289,30,Male,2020-07-19,2021-08-02 00:00:00,U.S.A,4677.320520097861,1,NetBanking,,5
U00319,50,Other,29/10/2019,2021-08-02 00:00:00,germany,-193.55770838435728,9,creditcard,N,0
U10416,22,Female,29/10/2019,N/A,United States,5756.98297822159,-1,,Y,6
U25159,14,,09-07-2019,N/A,,3363.923004619177,-1,,Yes,
U03600,73,,09-07-2019,,U.K.,6337.734947708872,,Debit Card,yes,4
U22344,55,Other,not available,N/A,,1641.5517426873857,1,COD,N,1
U05279,87,Female,2020-07-19,N/A,USA,5440.30667463451,1,COD,,4
U25157,80,male,not available,,germany,2804.394765383669,10,Debit Card,no,3
U28272,79,M,2020-07-19,N/A,Germany,2281.901008965253,10,,Yes,5
U18151,68,,29/10/2019,,USA,4791.362747519342,7,Credit Card,no,4
U26132,85,F,2020-07-19,,U.K.,4350.849221030986,14,COD,N,five
U15494,60,M,,2021-08-02 00:00:00,Germany,3198.3417777123996,0,creditcard,yes,5
U18182,25,male,29/10/2019,N/A,UK,3921.4351067239745,3,Debit Card,no,1
U12398,60,,2020-07-19,N/A,U.S.A,2750.5576135806323,11,NetBanking,Y,
U25574,51,,2020-07-19,2021-08-02 00:00:00,india,5653.747736562868,2,creditcard,N,3
U25333,20,Other,09-07-2019,,USA,5772.230997513626,14,Credit Card,,6
U00282,77,female,2020-07-19,,United States,5587.106874524806,8,creditcard,,0
U14030,61,,not available,,U.K.,6740.672038667255,4,creditcard,N,0
U22721,82,M,,,USA,4142.0689290895,,,no,5
U15302,19,Female,09-07-2019,,U.K.,4626.795944094118,4,,,4
U05166,81,M,29/10/2019,,UK,5223.326286425955,12,creditcard,No,4
U07121,72,M,not available,,United States,9772.799574777433,10,creditcard,yes,1
U14677,45,,29/10/2019,,U.S.A,3511.6270631623265,9,creditcard,,1
U23793,54,M,not available,,United States,4714.805610310131,9,Credit Card,N,five
U16373,15,F,09-07-2019,,India,6821.014244172582,1,UPI,No,4
U21873,15,Other,29/10/2019,N/A,india,4604.570409801111,10,,no,4
U04896,75,Male,not available,2021-08-02 00:00:00,germany,7285.336072975918,6,upi,,3
U16514,82,,29/10/2019,N/A,USA,7830.5656157409285,0,creditcard,Y,2
U01293,73,,not available,N/A,U.K.,5473.832156541852,-1,creditcard,yes,0
U22443,47,Female,,,india,2273.823071798285,6,creditcard,,6
U06957,78,,09-07-2019,N/A,USA,7877.237944075663,7,NetBanking,,5
U16444,70,F,,2021-08-02 00:00:00,india,6926.974454922236,6,upi,,five
U18595,87,Other,,,,6695.271345886666,6,UPI,Y,
U09740,83,M,2020-07-19,N/A,U.K.,4410.794949437524,0,upi,,2
U12559,72,M,29/10/2019,2021-08-02 00:00:00,Germany,6381.305366381853,7,,no,
U09973,80,,,N/A,USA,1873.7069545367467,-1,COD,Yes,6
U06276,29,,not available,N/A,U.K.,2365.3933370541627,0,COD,Y,five
U21747,84,M,09-07-2019,N/A,USA,5141.129206098084,14,Debit Card,yes,4
U08152,86,,2020-07-19,,U.K.,5311.005825215712,9,,N,
U07973,73,M,09-07-2019,,U.S.A,6383.730565454194,11,,,4
U15333,twenty,Female,2020-07-19,,U.K.,3998.2705464468418,10,Credit Card,Y,3
U00037,46,M,not available,,U.S.A,2294.736002632707,9,creditcard,yes,
U05990,45,female,,,U.K.,5003.554726541305,13,creditcard,,6
U05438,19,Female,,,U.K.,7707.23775042337,1,creditcard,Y,2
U24061,43,,2020-07-19,,USA,5839.749584064552,4,NetBanking,N,0
U15735,54,male,,2021-08-02 00:00:00,United States,4296.614967814033,7,NetBanking,N,6
U28207,72,,not available,,United States,3813.9418573801922,3,Credit Card,Yes,five
U10856,22,M,,,india,3152.6625515681326,10,COD,N,2
U00473,34,,29/10/2019,,USA,6644.222462302763,ten,Credit Card,,five
U00058,53,male,,2021-08-02 00:00:00,India,7059.2802790217,12,,,3
U02636,83,Other,2020-07-19,N/A,U.K.,7144.034116625723,ten,UPI,,0
U14834,33,F,2020-07-19,,germany,7123.070317540754,3,COD,Y,2
U15577,78,,,N/A,,4953.520909202582,6,COD,,3
U18998,83,M,,,United States,3525.962940669264,3,UPI,No,3
U27190,56,F,not available,,,5912.562976636269,10,upi,,3
U07296,59,male,29/10/2019,2021-08-02 00:00:00,germany,3135.470742855141,7,,no,4
U21383,45,Other,,N/A,U.S.A,6608.527452698562,ten,upi,yes,3
U12670,42,M,29/10/2019,2021-08-02 00:00:00,U.S.A,5400.449966440152,2,UPI,N,
U25987,12,female,2020-07-19,,United States,3412.4961025724733,7,creditcard,no,6
U24660,40,M,not available,,U.K.,7010.30109636011,11,NetBanking,,1
U09725,69,Male,,N/A,Germany,2043.0451777023513,,Debit Card,no,5
U20181,38,Male,09-07-2019,2021-08-02 00:00:00,U.K.,9683.744907698587,0,Credit Card,Y,five
U02674,53,Female,09-07-2019,,Germany,5731.215336241585,2,creditcard,no,5
U15796,54,female,2020-07-19,,india,2487.4587842514297,,COD,No,3
U11065,51,Male,2020-07-19,,U.S.A,4183.236579226055,8,NetBanking,yes,2
U22820,30,M,09-07-2019,,U.S.A,9122.372269614032,,COD,no,
U19504,41,M,09-07-2019,2021-08-02 00:00:00,U.S.A,5255.598994678408,8,Credit Card,Yes,1
U25666,37,male,29/10/2019,,United States,3935.622810920832,4,,Yes,3
U11026,200,F,2020-07-19,,,5263.946150859784,10,Debit Card,No,4
U28800,56,male,09-07-2019,,India,7002.278498608022,4,Debit Card,,2
U02076,56,Female,09-07-2019,N/A,U.S.A,7761.928297350929,2,UPI,no,0
U19574,26,female,not available,,germany,3641.4345030982577,10,,Yes,1
U04787,38,M,09-07-2019,,,1927.414606035954,10,Debit Card,Yes,
U22440,57,Male,09-07-2019,,,3813.94699522229,0,COD,yes,6
U28804,11,Male,09-07-2019,N/A,U.K.,2676.545503843206,0,,Yes,0
U07494,42,Male,,,U.K.,4457.054069730345,12,creditcard,,6
U25784,72,F,09-07-2019,,United States,5032.557157580855,5,UPI,,
U19961,77,Female,2020-07-19,,,1821.467148008975,4,UPI,Yes,3
U21125,48,F,,,Germany,6755.829336481334,1,upi,No,five
U23216,14,Male,,,United States,3904.569630218891,4,UPI,no,4
U02581,77,female,not available,2021-08-02 00:00:00,UK,5909.5505783470235,13,upi,N,3
U15600,61,Male,,,U.K.,2162.451123960231,5,NetBanking,Yes,0
U20171,61,Female,09-07-2019,2021-08-02 00:00:00,India,2563.4089976090563,14,NetBanking,N,4
U25091,38,,not available,N/A,,3083.735397993697,8,Debit Card,,5
U14333,46,F,not available,N/A,Germany,3888.2153109155042,2,Credit Card,yes,1
U23487,17,Female,29/10/2019,N/A,U.S.A,9390.195084098958,,,no,4
U10404,29,Other,,2021-08-02 00:00:00,germany,8077.129728529986,2,creditcard,Y,1
U11166,50,Male,not available,,U.K.,5912.8861893910325,6,upi,,2
U00932,79,Male,29/10/2019,,UK,2796.5258126819813,10,creditcard,No,0
U18047,45,female,not available,,U.K.,7378.610339616031,-1,Debit Card,,1
U08748,41,Other,,N/A,india,9282.655448315261,4,Credit Card,no,5
U15577,14,,,,U.K.,5160.7981289434265,8,Credit Card,no,2
U24298,29,,2020-07-19,2021-08-02 00:00:00,,6830.074980324454,6,NetBanking,Y,3
U26247,77,,09-07-2019,N/A,india,-917.1406841121898,2,Credit Card,no,4
U15015,31,male,09-07-2019,N/A,USA,2503.8313402302665,14,Debit Card,,0
U25568,40,Male,09-07-2019,,,2952.275543114069,4,COD,N,1
U16108,50,M,2020-07-19,N/A,India,9939.606372115875,0,Debit Card,Yes,five
U26204,14,Male,2020-07-19,,USA,8003.036768453645,5,Debit Card,Yes,4
U26267,19,Male,29/10/2019,,U.S.A,3871.5072316277738,ten,UPI,,
U21236,84,,09-07-2019,N/A,U.S.A,2197.116601146863,1,creditcard,,5
U01104,46,M,29/10/2019,N/A,india,2889.7246545675102,0,upi,,
U17654,65,male,29/10/2019,,USA,6573.3389580125895,3,Debit Card,Y,3
U27478,33,F,not available,N/A,United States,4067.752610470149,4,,,4
U12936,200,Male,09-07-2019,,U.K.,4527.420395319533,8,Credit Card,N,3
U09601,25,male,2020-07-19,,germany,6699.3664411099535,14,creditcard,Yes,5
U03646,11,Female,29/10/2019,,United States,4013.6359712195685,,,no,1
U21471,24,Other,09-07-2019,N/A,USA,4090.0902689278173,5,COD,N,0
U25906,50,male,,2021-08-02 00:00:00,,4413.256866309428,8,,N,2
U21107,72,Female,09-07-2019,,United States,4222.065108039837,3,Credit Card,no,five
U14960,58,Female,29/10/2019,,UK,2258.467579025528,13,creditcard,no,1
U14878,35,,,,U.K.,5437.535967093029,12,,,4
U18438,75,Other,09-07-2019,,USA,9143.802445958874,3,,Y,6
U09145,38,Other,,,india,4286.3575938518015,10,Credit Card,yes,
U23042,79,,29/10/2019,2021-08-02 00:00:00,U.S.A,3033.363679951284,3,,No,3
U18226,69,M,not available,,U.S.A,3743.2479606625834,14,,No,4
U02802,74,M,09-07-2019,,UK,6189.148285789256,14,upi,No,2
U24119,49,,not available,,india,4438.398569546362,,creditcard,N,2
U24585,20,male,,N/A,U.S.A,4389.9756945290965,,,,2
U16365,61,M,09-07-2019,2021-08-02 00:00:00,UK,4041.5819446059722,8,creditcard,,five
U27185,88,,2020-07-19,,,4386.699842724164,5,COD,Yes,1
U24697,82,F,not available,,Germany,2127.301731602492,11,NetBanking,,5
U29358,73,female,not available,N/A,Germany,6213.333120359948,8,,no,4
U06105,twenty,,,N/A,India,2572.2333825329365,12,UPI,Yes,2
U18944,12,Other,29/10/2019,N/A,germany,8190.2476193477105,11,creditcard,,five
U19421,20,male,2020-07-19,,india,5413.706005231338,1,COD,No,2
U25016,37,,29/10/2019,2021-08-02 00:00:00,U.S.A,4833.750539508492,9,UPI,,2
U02749,71,F,09-07-2019,,UK,4863.743437991987,14,UPI,,1
U16974,57,M,29/10/2019,2021-08-02 00:00:00,U.K.,8226.769372739596,10,NetBanking,yes,1
U17752,37,Male,not available,N/A,germany,3043.7008537971005,9,upi,yes,1
U10181,55,Female,2020-07-19,,U.K.,5771.55967414766,12,creditcard,Y,3
U01361,73,,09-07-2019,2021-08-02 00:00:00,India,3914.4448205070325,-1,upi,Yes,6
U24512,64,female,09-07-2019,,United States,5254.746515972166,-1,Credit Card,yes,1
U03773,,female,not available,,U.S.A,4091.758998634202,0,,N,6
U13495,11,male,29/10/2019,,,7808.636203030568,12,,N,4
U02064,84,Female,09-07-2019,N/A,USA,6135.852142077273,4,Credit Card,,5
U18799,25,Female,09-07-2019,,U.S.A,2666.8656065366135,10,COD,,2
U19335,20,,09-07-2019,,,4391.07432906213,8,Credit Card,Y,4
U05616,12,Other,2020-07-19,2021-08-02 00:00:00,USA,1903.0256776052497,9,creditcard,Y,6
U07975,64,Other,not available,2021-08-02 00:00:00,U.K.,6163.654988630749,13,,Yes,5
U10960,51,,09-07-2019,,USA,5684.189787661249,9,Credit Card,,5
U27992,38,,2020-07-19,2021-08-02 00:00:00,United States,6467.58491283025,5,,,4
U23485,78,female,2020-07-19,N/A,U.K.,3102.4618296005756,14,,No,1
U26152,40,Male,,2021-08-02 00:00:00,India,5894.980289434579,,,No,6
U21387,86,male,09-07-2019,2021-08-02 00:00:00,India,2522.419864251301,12,UPI,No,1
U15324,34,,,,U.K.,4930.551929681159,7,creditcard,N,4
U24690,15,F,,,india,3145.2979766143158,7,,yes,5
U06243,69,,2020-07-19,,U.K.,4044.014218120905,5,Credit Card,Yes,5
U22965,76,M,09-07-2019,,UK,6308.800404176687,-1,,,4
U09560,31,M,2020-07-19,,,6764.897204383502,9,upi,yes,five
U14684,50,F,29/10/2019,N/A,U.S.A,1468.299902544849,3,upi,No,0
U08330,62,Female,09-07-2019,N/A,U.K.,5001.34615993651,8,,Yes,five
U04923,69,Female,29/10/2019,,India,2666.8656065366135,8,upi,No,3
U06467,48,Female,29/10/2019,2021-08-02 00:00:00,,4912.482977013791,ten,NetBanking,N,
U21325,64,male,not available,2021-08-02 00:00:00,United States,10353.607752740538,13,,no,2
U27949,39,Other,29/10/2019,N/A,India,5379.974143718231,13,creditcard,Y,five
U22821,80,female,29/10/2019,N/A,UK,3798.6010689234863,3,,Y,5
U06076,11,female,,,USA,1955.5379830060529,-1,UPI,Y,1
U22032,17,Other,09-07-2019,N/A,germany,4983.185846709518,10,NetBanking,No,0
U08001,72,female,29/10/2019,N/A,India,3206.6793233381695,1,,,0
U15303,68,Male,,,UK,8555.24651469169,,NetBanking,No,0
U17699,37,male,2020-07-19,N/A,U.S.A,3380.86413842179,7,NetBanking,N,3
U16457,83,female,2020-07-19,N/A,Germany,1357.5316043372136,1,,Yes,1
U28422,47,Other,09-07-2019,2021-08-02 00:00:00,USA,2884.3225876606602,14,Debit Card,N,1
U08675,27,male,29/10/2019,N/A,germany,4210.060858759782,6,,yes,0
U12303,71,,not available,,germany,2694.015102552157,2,Debit Card,yes,
U17933,86,female,not available,2021-08-02 00:00:00,India,2554.3783201695687,11,UPI,,6
U17743,200,,29/10/2019,N/A,United States,2661.0404951055966,12,NetBanking,no,five
U15128,32,F,2020-07-19,,U.S.A,6282.221867018214,2,COD,,five
U18280,74,M,2020-07-19,2021-08-02 00:00:00,germany,3650.990401715641,12,,Yes,5
U06659,49,F,,,India,5149.1500076855355,0,COD,No,
U05246,69,,,N/A,United States,4754.611356909414,1,COD,Yes,4
U06967,200,Male,not available,,U.S.A,6365.78438156272,13,Credit Card,Yes,6
U06661,14,Male,,,Germany,1771.086055910619,14,NetBanking,yes,3
U12416,27,,29/10/2019,,,7763.289530417087,1,NetBanking,,0
U00510,47,Other,,,Germany,4624.42312225738,0,,no,2
U08614,38,Male,09-07-2019,,India,4916.49959326974,ten,COD,,
U02432,35,,not available,N/A,,3396.6440207066175,13,Credit Card,,3
U01906,69,female,2020-07-19,,,4821.510466399805,ten,,,
U28903,45,,,N/A,germany,2752.096034330158,4,NetBanking,yes,0
U25534,?,M,09-07-2019,,UK,4015.8749167520323,6,creditcard,,five
U25400,38,female,2020-07-19,2021-08-02 00:00:00,,5269.140360392736,2,upi,,4
U15554,40,Other,,,U.K.,5647.1990727382135,-1,,N,five
U16448,72,,29/10/2019,,india,7540.396545939968,11,NetBanking,,4
U04928,22,M,not available,,USA,3935.622810920832,1,Credit Card,no,5
U04710,80,Male,2020-07-19,N/A,India,7989.415669095364,3,,no,5
U11540,49,F,2020-07-19,N/A,germany,3489.472274844861,-1,,Y,1
U06124,79,female,09-07-2019,,U.S.A,7494.044862158962,4,UPI,yes,4
U07837,11,female,not available,2021-08-02 00:00:00,USA,3464.3618446941873,10,UPI,Yes,
U15583,17,F,not available,2021-08-02 00:00:00,,3292.2025222103834,8,,yes,five
U17184,83,M,09-07-2019,,U.K.,115.47346593178008,2,Credit Card,no,1
U22447,52,female,,,germany,5644.701970442384,3,creditcard,,4
U24853,58,Male,09-07-2019,,United States,3680.8073933216333,12,COD,No,0
U06109,31,,2020-07-19,N/A,germany,3645.8281213199007,13,Debit Card,No,5
U09909,83,,2020-07-19,N/A,germany,7359.532795891445,9,NetBanking,N,6
U26989,44,Female,29/10/2019,,india,3196.494458770219,11,UPI,,6
U06659,28,female,not available,,United States,1199.5196621762175,ten,creditcard,no,five
U01238,13,Other,2020-07-19,N/A,,5840.292911265086,7,creditcard,,
U22966,28,female,2020-07-19,2021-08-02 00:00:00,U.S.A,2827.770203375764,6,,No,0
U20907,29,Female,not available,2021-08-02 00:00:00,U.K.,3487.7976235080087,10,NetBanking,Yes,0
U15064,13,,,,U.S.A,6453.052444374158,,COD,no,5
U05620,58,F,not available,N/A,U.K.,5495.788883854133,8,UPI,no,1
U01486,35,male,2020-07-19,2021-08-02 00:00:00,India,5860.142948586696,8,creditcard,,
U04681,12,Female,not available,,Germany,6186.218289726376,11,,N,0
U11490,61,M,,N/A,germany,4846.8374662652495,6,UPI,No,6
U04470,45,male,2020-07-19,N/A,U.K.,7429.128741174023,13,upi,No,
U22003,50,F,,,,7830.5656157409285,3,upi,Y,4
U27571,79,Male,29/10/2019,N/A,U.K.,1915.858754686883,0,COD,no,2
U24668,60,Female,,N/A,india,6104.086914783435,6,Credit Card,N,0
U11723,25,,2020-07-19,2021-08-02 00:00:00,U.K.,3530.0378433632786,14,NetBanking,Yes,2
U13888,56,female,not available,2021-08-02 00:00:00,USA,4993.386484496705,13,NetBanking,,6
U07177,89,M,,2021-08-02 00:00:00,,4190.461571986456,5,,No,4
U13201,55,male,not available,,,3706.151886276089,,creditcard,no,
U05441,64,F,2020-07-19,2021-08-02 00:00:00,UK,2072.242260910364,14,Credit Card,Y,4
U18224,48,Female,not available,,India,6866.675153085019,5,,no,6
U11719,15,Other,2020-07-19,,U.K.,7178.220081065803,11,Debit Card,No,6
U05397,-5,,2020-07-19,,United States,2960.575319972029,6,,N,
U01621,70,,,,germany,5862.157949520656,-1,COD,,4
U17945,18,Other,29/10/2019,2021-08-02 00:00:00,,5516.759734491643,4,,N,6
U22233,200,,09-07-2019,2021-08-02 00:00:00,United States,4710.361763930072,8,Debit Card,,five
U17800,20,Female,,N/A,india,7787.014666910776,13,upi,N,0
U27540,74,Male,29/10/2019,,Germany,4269.350887193193,9,Credit Card,no,6
U04190,68,Other,,2021-08-02 00:00:00,USA,6009.057545290725,,NetBanking,Yes,6
U05054,79,male,,,germany,5618.957931879177,,UPI,,4
U01130,16,,2020-07-19,N/A,Germany,4489.766663066481,4,Debit Card,Y,2
U25989,70,F,29/10/2019,2021-08-02 00:00:00,Germany,-347.966381837211,8,Credit Card,Yes,0
U14071,66,,09-07-2019,N/A,,4682.806969785424,6,COD,N,6
U19981,43,,not available,N/A,,5841.5026108444135,14,UPI,N,0
U11936,-5,,2020-07-19,2021-08-02 00:00:00,India,502.13096568451056,9,,N,5
U02118,54,Other,,,india,5638.131074048185,11,UPI,No,3
