,user_id,age,gender,signup_date,last_login,country,purchase_amount,items_purchased,payment_method,is_returned,rating
30807,U28082,13,M,29/10/2019,2021-08-02 00:00:00,Germany,6176.2866,9,Upi,N,3
30808,U01256,67,M,not available,,Uk,5614.868,14,Creditcard,Y,5
30809,U26734,79,F,not available,,India,2019.4233,12,Debitcard,Y,3
30810,U10143,68,,2020-07-19,,United states,5059.167,2,Cod,Y,1
30811,U23461,35,M,2020-07-19,2021-08-02 00:00:00,Uk,5471.546,11,Debitcard,Unknown,4
30812,U05351,83,F,,2021-08-02 00:00:00,,7639.5293,0,Cod,Y,5
30813,U14263,78,M,,,United states,6135.2607,13,Upi,Unknown,4
30814,U00749,48,,not available,,United states,6008.468,4,Upi,Y,3
30815,U17092,10,F,29/10/2019,2021-08-02 00:00:00,U.s.a,5286.1343,1,Upi,Unknown,0
30816,U06416,66,M,29/10/2019,,USA,7159.984,12,Debitcard,N,3
30817,U26197,57,M,not available,,USA,6128.703,4,Credit card,Unknown,0
30818,U06950,81,F,not available,,Germany,2915.3997,10,Creditcard,N,5
30819,U12328,30,F,,,India,2932.8157,9,Upi,Y,5
30820,U29231,40,,not available,,,3383.324,5,Unknown,N,3
30821,U25041,67,,,,United states,4984.267,10,Upi,Unknown,3
30822,U28571,56,F,not available,,India,7116.679,13,Unknown,N,3
30823,U25676,32,F,29/10/2019,,Germany,4570.4077,9,Credit card,Y,4
30824,U01713,84,,2020-07-19,,Germany,5619.042,13,Unknown,Y,2
30825,U12777,89,M,2020-07-19,2021-08-02 00:00:00,,7220.7676,11,Netbanking,Unknown,0
30826,U24320,16,F,29/10/2019,,India,518.93646,0,Upi,Y,5
30827,U08308,58,F,29/10/2019,2021-08-02 00:00:00,Uk,4452.404,0,Upi,Y,5
30828,U10673,40,F,29/10/2019,2021-08-02 00:00:00,,4960.459,14,Unknown,N,4
30829,U15378,56,,2020-07-19,,USA,5439.534,7,Debitcard,Unknown,1
30830,U15329,77,M,,,USA,5633.075,0,Netbanking,Unknown,5
30831,U13882,44,,09-07-2019,,United states,4992.203,10,Debitcard,Unknown,3
30832,U16579,84,M,,,India,5616.9365,8,Upi,N,3
30833,U04714,43,M,29/10/2019,,Germany,6144.856,4,Upi,Y,4
30834,U26050,67,,2020-07-19,,Germany,5610.863,10,Creditcard,N,5
30835,U10664,24,,29/10/2019,,,4712.213,7,Debitcard,Unknown,0
30836,U15753,87,,09-07-2019,,U.s.a,6508.8057,0,Credit card,Y,1
30837,U29979,200,M,2020-07-19,2021-08-02 00:00:00,India,10782.151,6,Debitcard,N,0
30838,U12321,80,,09-07-2019,2021-08-02 00:00:00,,6010.856,14,Upi,Y,5
30839,U14630,20,F,not available,,U.s.a,7441.3433,0,Netbanking,N,1
30840,U27630,51,F,,,U.s.a,5863.9937,0,Unknown,N,5
30841,U17658,27,M,2020-07-19,,USA,2076.4507,5,Creditcard,Y,0
30842,U03709,87,,,,USA,2741.8884,7,Netbanking,Y,5
30843,U00338,47,M,29/10/2019,2021-08-02 00:00:00,USA,5083.9067,6,Netbanking,N,4
30844,U06761,73,F,not available,,United states,3834.1824,9,Unknown,Unknown,5
30845,U19895,38,F,09-07-2019,,United states,5124.1313,7,Creditcard,N,5
30846,U04275,19,,2020-07-19,,India,4509.011,13,Creditcard,Y,5
30847,U29293,26,F,not available,,Germany,5549.416,9,Debitcard,Unknown,0
30848,U11491,41,F,2020-07-19,2021-08-02 00:00:00,,7937.217,14,Upi,N,1
30849,U18040,70,,2020-07-19,,U.k.,3597.3276,8,Unknown,Y,2
30850,U06762,-5,F,not available,,U.s.a,4122.805,3,Unknown,Y,5
30851,U08834,20,M,not available,,,5054.3896,8,Upi,N,5
30852,U14358,55,M,,,Uk,8487.818,12,Unknown,N,5
30853,U09872,80,,,,United states,1788.2883,9,Credit card,Unknown,1
30854,U25926,65,F,29/10/2019,,Uk,2131.7175,6,Upi,Y,1
30855,U21657,70,M,not available,,India,5351.1016,8,Upi,Y,3
30856,U25194,53,M,09-07-2019,2021-08-02 00:00:00,India,492.56735,12,Creditcard,Unknown,5
30857,U17553,47,,09-07-2019,2021-08-02 00:00:00,Germany,6671.772,12,Credit card,Unknown,3
30858,U24827,59,,29/10/2019,,Germany,7296.354,8,Unknown,N,5
30859,U08173,83,,09-07-2019,2021-08-02 00:00:00,United states,3828.8098,8,Unknown,N,5
30860,U16685,41,F,29/10/2019,,Germany,6348.683,2,Creditcard,Y,0
30861,U11333,62,M,,2021-08-02 00:00:00,Uk,7777.16,0,Unknown,N,5
30862,U17950,57,F,09-07-2019,,India,5524.7515,10,Creditcard,Unknown,3
30863,U11356,20,Other,2020-07-19,,USA,7549.653,7,Upi,Unknown,4
30864,U07816,10,,09-07-2019,2021-08-02 00:00:00,,4693.4927,11,Credit card,N,5
30865,U12149,39,,09-07-2019,2021-08-02 00:00:00,India,2933.4568,7,Credit card,Unknown,5
30866,U18594,18,,29/10/2019,,United states,3689.5667,7,Unknown,Y,4
30867,U11344,42,M,,,Germany,8784.911,3,Cod,Y,3
30868,U16187,35,M,09-07-2019,2021-08-02 00:00:00,U.k.,3994.9602,0,Unknown,Unknown,5
30869,U11851,51,F,,,India,6176.2866,8,Netbanking,N,4
30870,U07230,83,M,09-07-2019,2021-08-02 00:00:00,,7154.167,3,Debitcard,Unknown,5
30871,U08803,51,M,29/10/2019,,,8791.668,7,Debitcard,Y,1
30872,U15795,48,F,,,USA,2966.6772,3,Unknown,Unknown,2
30873,U29743,70,M,29/10/2019,,,7708.226,14,Unknown,Y,2
30874,U22972,56,F,,,Germany,3864.1975,7,Debitcard,Y,1
30875,U01943,51,F,29/10/2019,,India,4931.9614,2,Unknown,N,2
30876,U24649,57,F,09-07-2019,,Germany,4108.4756,0,Unknown,Y,2
30877,U27449,61,F,not available,,Uk,6627.1387,11,Unknown,N,0
30878,U14015,42,,29/10/2019,,Germany,6172.289,10,Cod,Y,3
30879,U21021,36,,09-07-2019,2021-08-02 00:00:00,U.s.a,5967.37,13,Upi,N,0
30880,U08348,52,F,,,Uk,5064.3687,4,Credit card,N,5
30881,U11750,38,F,29/10/2019,,India,5274.2456,7,Debitcard,Unknown,3
30882,U05385,28,F,2020-07-19,,,5983.05,13,Credit card,Y,3
30883,U16639,?,F,not available,,USA,1103.1816,7,Upi,N,0
30884,U19494,37,F,09-07-2019,,Uk,5136.2725,10,Netbanking,Y,1
30885,U09243,19,F,2020-07-19,2021-08-02 00:00:00,India,7181.4346,4,Debitcard,Y,3
30886,U16273,76,M,29/10/2019,,,6253.562,14,Unknown,Y,3
30887,U05032,25,F,not available,,Germany,1936.0879,13,Cod,Y,5
30888,U06261,10,M,09-07-2019,,India,5917.792,2,Unknown,Y,3
30889,U18801,?,,09-07-2019,,USA,5235.4683,11,Creditcard,Y,3
30890,U18640,13,,29/10/2019,,United states,3519.4387,6,Creditcard,N,0
30891,U02634,78,,,,,5020.151,5,Creditcard,Y,2
30892,U27472,200,M,,2021-08-02 00:00:00,Uk,2849.5022,9,Unknown,Y,0
30893,U01891,13,M,2020-07-19,,,7524.9023,8,Upi,Y,3
30894,U28259,29,,not available,,Germany,6994.767,14,Upi,Y,5
30895,U28987,72,M,09-07-2019,,Uk,7524.9023,8,Creditcard,N,5
30896,U19848,,F,29/10/2019,,United states,7092.152,1,Upi,N,0
30897,U10683,44,,not available,,India,6047.189,0,Credit card,Y,2
30898,U28315,54,Other,2020-07-19,,U.k.,7429.8433,9,Upi,N,5
30899,U09967,66,M,09-07-2019,,Germany,5056.5225,11,Netbanking,Y,5
30900,U12128,33,,2020-07-19,,U.s.a,5797.699,6,Debitcard,Y,3
30901,U07426,29,,,,,1434.3037,4,Cod,Unknown,3
30902,U01970,37,F,29/10/2019,,,9147.263,5,Credit card,Y,3
30903,U28295,47,,,,Germany,3713.36,11,Unknown,Y,5
30904,U20337,33,,2020-07-19,,India,8757.88,0,Unknown,N,3
30905,U29893,-5,M,not available,,Uk,3129.8433,2,Creditcard,Unknown,2
30906,U22202,33,M,,,India,6850.4834,10,Unknown,N,0
30907,U06771,79,Other,,2021-08-02 00:00:00,Germany,9208.537,12,Upi,N,3
30908,U10684,34,M,not available,,Uk,2838.1477,13,Upi,N,3
30909,U12857,20,F,2020-07-19,,Uk,7325.733,7,Credit card,Unknown,5
30910,U23132,20,Other,2020-07-19,,,5162.1387,3,Credit card,Unknown,2
30911,U21387,78,F,09-07-2019,,United states,6888.733,5,Debitcard,Y,3
30912,U17032,26,M,not available,2021-08-02 00:00:00,India,5505.8975,10,Debitcard,Y,3
30913,U09832,67,M,2020-07-19,,Germany,7153.8975,3,Credit card,Unknown,5
30914,U14640,82,,not available,2021-08-02 00:00:00,Germany,5023.3345,14,Upi,Y,1
30915,U12626,29,M,29/10/2019,2021-08-02 00:00:00,USA,4209.5264,3,Upi,Unknown,5
30916,U25104,11,F,09-07-2019,2021-08-02 00:00:00,U.s.a,7329.712,2,Cod,Y,3
30917,U18485,,M,not available,,U.k.,8103.508,10,Cod,N,1
30918,U13423,18,,,,India,5567.908,7,Cod,N,5
30919,U16802,72,F,29/10/2019,,U.k.,6698.089,4,Debitcard,Unknown,3
30920,U16333,,F,2020-07-19,,Uk,3908.0571,7,Upi,Y,3
30921,U02352,77,M,09-07-2019,,Germany,3564.9055,4,Cod,Unknown,5
30922,U28085,15,F,2020-07-19,,Germany,5701.7207,9,Upi,Y,3
30923,U22159,20,,not available,,USA,5791.656,7,Unknown,Y,5
30924,U24660,30,M,,,Germany,6787.655,8,Debitcard,N,4
30925,U24075,72,Other,not available,2021-08-02 00:00:00,U.s.a,3435.6536,7,Cod,Y,4
30926,U26875,39,M,not available,,,2291.5315,7,Debitcard,N,3
30927,U01751,?,M,09-07-2019,2021-08-02 00:00:00,USA,9150.643,10,Netbanking,N,3
30928,U28797,30,F,,,,3634.3071,13,Upi,Y,1
30929,U19041,32,M,,,U.s.a,5925.372,7,Upi,Y,5
30930,U12167,70,M,29/10/2019,,United states,5687.4688,8,Unknown,Unknown,5
30931,U22507,39,,2020-07-19,2021-08-02 00:00:00,United states,743.44727,9,Upi,Y,1
30932,U05524,55,Other,29/10/2019,2021-08-02 00:00:00,United states,2238.3577,7,Upi,Y,1
30933,U18735,69,,,2021-08-02 00:00:00,Germany,9538.544,4,Cod,N,4
30934,U24455,27,M,not available,,India,6330.5854,13,Netbanking,Unknown,1
30935,U27675,71,F,29/10/2019,2021-08-02 00:00:00,Uk,3761.5662,10,Upi,N,3
30936,U15183,54,M,2020-07-19,,India,3379.4536,7,Cod,N,5
30937,U17673,70,F,not available,,United states,4166.4126,2,Unknown,Unknown,3
30938,U11315,68,,,,India,1810.8374,4,Upi,N,1
30939,U02702,44,M,,,United states,1455.6569,13,Debitcard,Y,3
30940,U08835,31,,09-07-2019,,Germany,5060.507,9,Netbanking,Unknown,5
30941,U19289,33,,,,U.s.a,4885.05,0,Creditcard,Unknown,4
30942,U14542,60,,2020-07-19,,India,7752.6494,9,Debitcard,Unknown,5
30943,U12259,74,M,2020-07-19,,United states,8866.431,0,Unknown,N,2
30944,U28639,24,F,29/10/2019,,,6358.944,10,Debitcard,Y,3
30945,U21053,37,M,2020-07-19,,Germany,5617.328,14,Upi,Unknown,3
30946,U02922,51,F,not available,2021-08-02 00:00:00,Germany,8617.664,10,Upi,N,4
30947,U06654,29,,not available,2021-08-02 00:00:00,U.s.a,2511.2156,5,Upi,Unknown,1
30948,U02021,52,Other,09-07-2019,,,3870.797,7,Upi,N,0
30949,U13955,89,M,not available,,USA,2054.2947,3,Cod,N,3
30950,U20008,78,F,29/10/2019,2021-08-02 00:00:00,Uk,4052.72,5,Debitcard,N,3
30951,U22728,72,F,29/10/2019,,U.s.a,3774.1772,10,Upi,Y,5
30952,U24162,52,M,2020-07-19,,Germany,4837.1924,9,Creditcard,Y,3
30953,U27446,88,F,,,U.k.,5021.515,10,Unknown,N,0
30954,U29979,11,F,not available,,India,898.34094,8,Netbanking,Y,2
30955,U15716,86,F,29/10/2019,2021-08-02 00:00:00,India,1822.9664,9,Debitcard,Y,0
30956,U11310,32,M,not available,,U.s.a,3761.119,14,Debitcard,N,5
30957,U16520,21,M,not available,,India,6691.1846,3,Debitcard,N,4
30958,U04225,55,Other,2020-07-19,,Germany,4724.475,7,Unknown,Unknown,2
30959,U25794,42,,2020-07-19,,,5491.3066,12,Creditcard,Y,2
30960,U09209,53,F,29/10/2019,,India,4539.463,13,Creditcard,Unknown,2
30961,U11892,34,F,29/10/2019,,Uk,5386.0513,7,Upi,Unknown,5
30962,U15723,44,F,,,India,6497.4443,12,Credit card,Unknown,5
30963,U12719,44,M,2020-07-19,,,3298.6833,2,Upi,Unknown,1
30964,U03140,74,F,29/10/2019,2021-08-02 00:00:00,India,5709.2046,1,Credit card,Unknown,5
30965,U11721,52,M,09-07-2019,,U.s.a,5732.662,5,Netbanking,Unknown,5
30966,U02587,77,Other,2020-07-19,,United states,4857.3286,3,Cod,Y,3
30967,U10574,71,F,2020-07-19,,USA,3959.9438,5,Debitcard,Unknown,5
30968,U06669,40,F,29/10/2019,,United states,3384.886,7,Credit card,N,3
30969,U18989,37,,29/10/2019,,India,5795.9604,7,Credit card,Unknown,5
30970,U05004,20,,not available,,Germany,5629.3228,10,Cod,Unknown,1
30971,U27663,41,F,29/10/2019,2021-08-02 00:00:00,Germany,3719.688,5,Credit card,Unknown,5
30972,U14301,75,,2020-07-19,,,5032.368,11,Upi,Y,3
30973,U28103,69,F,29/10/2019,,USA,8597.513,7,Credit card,Y,5
30974,U27133,60,,09-07-2019,,United states,6966.955,7,Upi,N,5
30975,U08400,68,F,2020-07-19,,Germany,6078.8086,4,Unknown,Unknown,4
30976,U07504,86,,09-07-2019,2021-08-02 00:00:00,Uk,5635.1387,1,Unknown,Unknown,4
30977,U03810,26,,,,U.s.a,8563.733,5,Upi,Y,2
30978,U06080,77,Other,not available,,USA,412.53177,4,Upi,Y,5
30979,U07408,47,,29/10/2019,2021-08-02 00:00:00,India,6086.3867,11,Upi,Y,3
30980,U04153,73,F,09-07-2019,,United states,7105.673,10,Credit card,Y,5
30981,U26583,12,Other,29/10/2019,,Germany,5319.9404,0,Unknown,N,4
30982,U11055,63,M,,,India,6231.2744,9,Unknown,Y,5
30983,U19760,85,M,2020-07-19,,Germany,4918.3584,7,Debitcard,N,5
30984,U17752,53,M,2020-07-19,2021-08-02 00:00:00,,2788.9656,3,Unknown,Y,3
30985,U24193,?,F,,,,3254.759,13,Netbanking,Unknown,3
30986,U03800,39,F,not available,,U.s.a,11493.657,12,Unknown,N,2
30987,U01037,84,M,29/10/2019,2021-08-02 00:00:00,USA,7367.476,1,Netbanking,N,3
30988,U29048,200,Other,09-07-2019,2021-08-02 00:00:00,,5178.472,7,Upi,Unknown,5
30989,U26866,63,M,not available,,,4558.7974,10,Cod,Y,5
30990,U00992,57,,2020-07-19,,India,7926.638,0,Netbanking,Unknown,4
30991,U23696,44,F,09-07-2019,,India,5068.2305,4,Credit card,Unknown,2
30992,U27514,77,F,,,USA,4325.9404,5,Cod,Y,0
30993,U04510,35,F,not available,,United states,1396.4167,10,Creditcard,Unknown,3
30994,U00393,81,F,29/10/2019,,,4247.1567,9,Unknown,N,3
30995,U08005,65,F,09-07-2019,2021-08-02 00:00:00,United states,4822.668,7,Credit card,N,4
30996,U20070,85,F,09-07-2019,,,4724.614,11,Cod,Y,5
30997,U29400,78,F,2020-07-19,,U.s.a,6413.0913,2,Netbanking,Y,2
30998,U16741,89,M,,,Germany,5313.2163,10,Cod,N,5
30999,U20388,73,M,2020-07-19,,,4373.592,0,Upi,N,3
31000,U17565,38,M,29/10/2019,2021-08-02 00:00:00,Germany,6493.2124,2,Netbanking,Unknown,1
31001,U06817,87,,not available,2021-08-02 00:00:00,United states,5286.747,4,Upi,N,0
31002,U02065,68,M,,2021-08-02 00:00:00,India,7416.4487,7,Creditcard,N,5
31003,U23255,34,,not available,,,3697.0747,0,Upi,N,5
31004,U12094,81,M,29/10/2019,,,5181.5312,13,Creditcard,N,5
31005,U13879,36,F,09-07-2019,,,4745.3223,6,Upi,Y,1
31006,U11610,31,M,,2021-08-02 00:00:00,,7679.908,7,Unknown,N,0
31007,U19513,80,M,,,USA,5524.3667,8,Cod,Y,0
31008,U00154,56,,,,,4459.6416,0,Credit card,N,5
31009,U28134,85,M,,,Uk,4225.8115,12,Netbanking,Unknown,3
31010,U09746,64,Other,,,USA,3834.406,9,Unknown,Y,2
31011,U08678,18,M,,,,6168.5674,7,Upi,Unknown,4
31012,U06294,63,M,2020-07-19,,U.s.a,5943.116,13,Unknown,Y,5
31013,U09574,73,,09-07-2019,,United states,6395.4277,12,Upi,Unknown,3
31014,U02415,48,,2020-07-19,,Uk,4296.0693,7,Debitcard,Y,1
31015,U15979,,M,09-07-2019,,Germany,4055.8953,13,Upi,Unknown,3
31016,U01070,17,,not available,,U.s.a,4654.716,4,Cod,N,3
31017,U18638,36,F,09-07-2019,2021-08-02 00:00:00,Germany,6285.9863,5,Cod,N,5
31018,U24426,78,M,2020-07-19,,,7718.0376,7,Debitcard,Unknown,0
31019,U14785,42,Other,29/10/2019,2021-08-02 00:00:00,Germany,2588.7744,5,Creditcard,N,3
31020,U26082,200,F,2020-07-19,,Germany,7035.645,12,Cod,N,2
31021,U16306,19,F,29/10/2019,,USA,7777.478,11,Unknown,N,3
31022,U10067,25,M,29/10/2019,2021-08-02 00:00:00,India,-1491.1599,6,Upi,N,1
31023,U29595,20,,not available,,U.k.,5631.8755,2,Upi,Unknown,4
31024,U07807,28,M,not available,2021-08-02 00:00:00,Germany,4806.3467,1,Cod,Y,1
31025,U23224,73,F,2020-07-19,2021-08-02 00:00:00,,4772.4854,11,Netbanking,N,0
31026,U23097,61,,29/10/2019,,USA,3621.238,8,Upi,Unknown,4
31027,U18574,86,Other,29/10/2019,2021-08-02 00:00:00,Germany,3590.7705,8,Upi,Y,4
31028,U23648,24,M,2020-07-19,,United states,1952.1086,5,Upi,Unknown,5
31029,U25646,51,M,not available,,Germany,6346.476,3,Unknown,Unknown,5
31030,U24766,,Other,,,India,4597.327,0,Unknown,Unknown,0
31031,U24715,88,M,not available,,Germany,2635.6677,3,Credit card,N,1
31032,U29286,47,F,09-07-2019,,United states,5648.713,9,Unknown,Unknown,5
31033,U07398,58,F,not available,,U.k.,5246.0186,11,Unknown,Unknown,5
31034,U12202,86,F,2020-07-19,,USA,3846.787,0,Unknown,Y,4
31035,U27987,-5,M,09-07-2019,,,6933.787,10,Debitcard,N,3
31036,U02972,58,,,,India,4408.755,0,Upi,Y,2
31037,U17898,88,M,09-07-2019,,U.k.,3713.6245,13,Netbanking,Y,2
31038,U11312,80,M,09-07-2019,,USA,2607.1726,11,Unknown,Y,5
31039,U20354,64,M,29/10/2019,,India,4694.6104,0,Upi,Y,3
31040,U21103,31,,,,U.k.,5014.5845,4,Netbanking,N,5
31041,U28100,52,F,,,USA,9378.054,7,Unknown,Y,5
31042,U13627,59,M,2020-07-19,,,3521.0813,14,Cod,Y,5
31043,U01345,-5,F,09-07-2019,2021-08-02 00:00:00,United states,3595.3442,13,Upi,Unknown,1
31044,U28758,28,F,09-07-2019,2021-08-02 00:00:00,Germany,4673.074,11,Debitcard,Y,0
31045,U18301,81,,09-07-2019,,Uk,5555.062,3,Debitcard,Y,5
31046,U07641,27,F,,2021-08-02 00:00:00,,5268.489,5,Credit card,N,5
31047,U28953,19,F,2020-07-19,2021-08-02 00:00:00,India,7176.2134,12,Creditcard,Y,2
31048,U28486,59,Other,29/10/2019,,,2977.885,10,Debitcard,N,5
31049,U15099,58,F,09-07-2019,,USA,4175.675,4,Cod,Unknown,2
31050,U13385,50,M,09-07-2019,,U.k.,4792.1743,0,Creditcard,Unknown,4
31051,U08644,24,F,2020-07-19,,,5180.951,12,Unknown,Unknown,5
31052,U28718,32,M,not available,,Uk,5965.768,10,Creditcard,N,4
31053,U01611,85,,2020-07-19,2021-08-02 00:00:00,Germany,5622.4526,1,Debitcard,Unknown,3
31054,U27743,36,F,,2021-08-02 00:00:00,,5004.799,13,Unknown,N,3
31055,U18462,15,M,not available,,Uk,8248.994,11,Netbanking,Y,4
31056,U10773,33,F,29/10/2019,2021-08-02 00:00:00,India,7198.2744,12,Unknown,Unknown,5
31057,U18448,18,F,09-07-2019,,U.k.,7668.3154,0,Upi,Unknown,5
31058,U23763,83,M,,2021-08-02 00:00:00,India,7770.3823,2,Debitcard,Y,5
31059,U05779,71,F,09-07-2019,2021-08-02 00:00:00,Germany,5879.943,2,Upi,Unknown,0
31060,U09450,76,M,not available,,Uk,5266.969,0,Cod,N,5
31061,U29063,79,,29/10/2019,,United states,4359.295,6,Upi,Y,4
31062,U07150,87,F,2020-07-19,,U.k.,3337.7798,10,Upi,N,2
31063,U16737,51,F,09-07-2019,,India,5418.9185,5,Debitcard,N,3
31064,U12592,69,F,29/10/2019,,United states,6707.7607,10,Upi,Y,0
31065,U22102,,M,29/10/2019,,United states,3962.8882,12,Credit card,Unknown,1
31066,U13861,57,F,2020-07-19,,Germany,7463.739,10,Credit card,Unknown,5
31067,U20020,65,F,,,USA,3083.217,6,Upi,Y,5
31068,U09755,14,F,29/10/2019,,India,-251.85919,8,Credit card,Y,3
31069,U22428,88,M,not available,,Germany,5030.15,14,Debitcard,Y,0
31070,U00711,63,M,29/10/2019,,Germany,8600.798,3,Credit card,Unknown,5
31071,U13706,47,M,09-07-2019,,India,3361.5933,3,Cod,Y,2
31072,U28078,28,,2020-07-19,,U.s.a,9003.979,1,Creditcard,N,3
31073,U10924,78,Other,29/10/2019,,United states,8149.5146,3,Cod,Unknown,3
31074,U13073,82,M,29/10/2019,2021-08-02 00:00:00,India,8471.378,13,Cod,N,0
31075,U15921,80,Other,29/10/2019,2021-08-02 00:00:00,USA,5638.0137,13,Netbanking,Y,5
31076,U25432,33,,2020-07-19,,USA,6509.8657,5,Netbanking,Y,0
31077,U20656,89,Other,09-07-2019,,U.k.,3784.2717,14,Upi,N,5
31078,U17813,19,F,,,,3014.895,9,Cod,Y,5
31079,U06444,200,M,09-07-2019,2021-08-02 00:00:00,India,4426.7715,10,Unknown,Y,3
31080,U10684,30,,09-07-2019,,,5708.8647,4,Debitcard,Y,4
31081,U27774,24,,29/10/2019,,United states,3657.8699,9,Unknown,Y,2
31082,U03420,73,M,,,Uk,5125.6597,4,Unknown,Unknown,1
31083,U02068,22,,09-07-2019,,India,5627.223,1,Netbanking,N,5
31084,U07159,80,F,not available,2021-08-02 00:00:00,India,3813.947,1,Upi,N,5
31085,U04806,49,F,29/10/2019,,U.k.,3876.2112,0,Unknown,Unknown,0
31086,U06844,17,F,29/10/2019,,USA,2901.3157,8,Creditcard,N,3
31087,U11683,47,Other,29/10/2019,,India,1287.6066,3,Upi,Unknown,0
31088,U24727,61,F,29/10/2019,,Uk,4829.946,0,Upi,Y,3
31089,U19615,11,,2020-07-19,,Germany,7381.9077,4,Upi,Y,4
31090,U02906,31,M,2020-07-19,2021-08-02 00:00:00,United states,5094.121,6,Netbanking,Unknown,3
31091,U19935,13,F,not available,,USA,2889.1443,7,Creditcard,Y,4
31092,U26042,61,M,2020-07-19,,India,3676.2944,0,Netbanking,N,1
31093,U20575,16,Other,09-07-2019,,USA,4595.6445,5,Netbanking,Unknown,5
31094,U19807,10,F,2020-07-19,,,4016.2273,7,Credit card,N,0
31095,U20441,,M,29/10/2019,2021-08-02 00:00:00,,3760.327,6,Debitcard,Y,3
31096,U21578,67,M,2020-07-19,,India,2834.763,11,Upi,Y,5
31097,U11117,71,,not available,,,4927.353,7,Upi,N,3
31098,U03665,75,F,not available,2021-08-02 00:00:00,United states,3300.4124,0,Unknown,N,0
31099,U21119,64,M,29/10/2019,,Germany,5151.5835,9,Upi,N,1
31100,U11622,22,,09-07-2019,,USA,7453.1436,11,Upi,Y,4
31101,U09348,37,M,not available,2021-08-02 00:00:00,,3013.196,0,Upi,N,2
31102,U15498,23,F,2020-07-19,2021-08-02 00:00:00,India,8923.809,11,Unknown,Unknown,5
31103,U22773,12,M,not available,,Germany,3686.3252,5,Upi,Unknown,4
31104,U28783,25,M,09-07-2019,2021-08-02 00:00:00,Germany,4334.812,11,Credit card,Y,3
31105,U07882,55,F,09-07-2019,,India,7846.6265,7,Creditcard,N,1
31106,U05289,12,M,09-07-2019,2021-08-02 00:00:00,India,1112.3091,4,Debitcard,Y,2
31107,U13910,12,Other,not available,,U.k.,3867.3833,4,Unknown,Y,5
31108,U07798,50,M,,,India,4296.0693,11,Debitcard,Y,5
31109,U03408,38,F,,,U.s.a,6931.7573,3,Cod,N,3
31110,U17545,49,F,2020-07-19,,United states,8547.99,11,Unknown,Y,5
31111,U17643,28,M,not available,,Germany,3942.0408,10,Cod,N,4
31112,U13959,29,M,,,U.k.,8524.204,5,Debitcard,Y,3
31113,U04090,30,,2020-07-19,2021-08-02 00:00:00,Germany,5745.4395,11,Credit card,Unknown,5
31114,U11033,29,F,29/10/2019,,United states,3528.922,11,Credit card,Y,4
31115,U15362,56,F,29/10/2019,,,6290.507,12,Unknown,N,4
31116,U22074,53,M,not available,,India,4597.395,7,Debitcard,Y,0
31117,U13783,11,M,not available,,United states,5690.8105,14,Creditcard,Y,5
31118,U11394,52,F,29/10/2019,2021-08-02 00:00:00,U.s.a,4179.159,10,Unknown,Unknown,3
31119,U02981,66,M,2020-07-19,,India,5892.347,3,Credit card,N,5
31120,U08065,28,M,29/10/2019,,Germany,7765.902,14,Creditcard,Unknown,3
31121,U03554,73,M,not available,2021-08-02 00:00:00,Uk,7314.3535,10,Upi,Y,3
31122,U28048,55,M,not available,2021-08-02 00:00:00,Uk,6234.0317,8,Credit card,N,3
31123,U25800,50,F,2020-07-19,,United states,3931.092,7,Upi,Unknown,5
31124,U12579,76,F,2020-07-19,,,3416.749,2,Credit card,Y,5
31125,U18773,23,Other,09-07-2019,,U.k.,4814.867,1,Credit card,N,5
31126,U08158,29,F,not available,,USA,3021.1907,3,Upi,N,5
31127,U01014,44,Other,09-07-2019,2021-08-02 00:00:00,Uk,5932.121,6,Unknown,Y,2
31128,U22113,34,,09-07-2019,,Uk,5415.718,1,Unknown,Unknown,2
31129,U13527,13,M,09-07-2019,2021-08-02 00:00:00,USA,1117.6643,10,Debitcard,Y,5
31130,U12872,66,F,not available,,Germany,8015.0815,7,Upi,N,3
31131,U14201,11,M,not available,2021-08-02 00:00:00,India,2732.7148,0,Upi,Unknown,1
31132,U10218,75,F,not available,2021-08-02 00:00:00,,-559.25165,13,Debitcard,Unknown,4
31133,U03713,30,F,2020-07-19,,U.s.a,4989.3364,3,Credit card,N,5
31134,U17876,61,,09-07-2019,2021-08-02 00:00:00,Uk,6328.306,4,Creditcard,N,0
31135,U07585,84,M,not available,,,4351.2036,2,Upi,N,4
31136,U04122,87,Other,09-07-2019,,,943.9789,6,Creditcard,Y,3
31137,U09892,20,,2020-07-19,,Germany,6950.3223,0,Debitcard,Y,3
31138,U16838,24,M,,,USA,5572.8667,9,Unknown,Unknown,3
31139,U17301,55,F,2020-07-19,2021-08-02 00:00:00,Germany,6769.5625,4,Unknown,Y,3
31140,U23107,40,M,not available,,USA,3933.0933,10,Unknown,N,2
31141,U24589,71,F,29/10/2019,,,3098.735,1,Upi,Y,2
31142,U22625,43,M,not available,2021-08-02 00:00:00,Uk,5592.8726,7,Unknown,N,2
31143,U04374,45,F,,,India,5214.014,9,Unknown,Unknown,5
31144,U22443,53,M,2020-07-19,2021-08-02 00:00:00,U.k.,4996.996,9,Unknown,Y,5
31145,U00489,72,M,not available,2021-08-02 00:00:00,India,5246.255,7,Debitcard,N,5
31146,U00984,86,Other,09-07-2019,,Germany,8551.975,8,Cod,N,3
31147,U17344,27,F,not available,,U.s.a,2506.8403,12,Upi,Unknown,5
